duel_id,map_name,tick,attacker_steamid,attacker_name,attacker_team,victim_steamid,victim_name,victim_team,weapon,headshot,penetrated,attacker_x,attacker_y,attacker_z,victim_x,victim_y,victim_z,distance_3d,attacker_view_error_deg,victim_view_error_deg,attacker_hp_at_kill,victim_hp_at_kill,victim_died,attacker_in_smoke,victim_in_smoke,smoke_between_players,active_smoke_count
76561198288540801_vs_76561198057282432_at_114719,de_ancient,114719,76561198288540801,Patsi,CT,76561198057282432,kyxsan,TERRORIST,m4a1_silencer,False,0,694.4215698242188,917.0363159179688,109.56163787841797,702.3714599609375,399.33880615234375,126.08621215820312,518.022175129447,5.761877933874886,5.265843976092726,8,0,True,False,False,False,5
76561198288540801_vs_76561198160709585_at_115046,de_ancient,115046,76561198288540801,Patsi,CT,76561198160709585,sjuush,TERRORIST,m4a1_silencer,False,0,1109.1273193359375,969.2173461914062,103.97100830078125,1233.178955078125,561.3860473632812,124.4716567993164,426.7733042529819,2.2472532445872844,5.051078630890607,8,0,True,False,False,False,5
76561198053126645_vs_76561198288540801_at_115190,de_ancient,115190,76561198053126645,NertZ,TERRORIST,76561198288540801,Patsi,CT,tec9,False,0,1357.4381103515625,679.7481689453125,128.04856872558594,936.4618530273438,780.1708374023438,122.17780303955078,432.82812692855117,1.9593517910377831,17.817218559844513,100,0,True,False,False,False,3
76561198253670517_vs_76561198799340122_at_115382,de_ancient,115382,76561198253670517,BELCHONOKK,CT,76561198799340122, degster,TERRORIST,mp9,False,0,761.951904296875,869.6399536132812,108.42987823486328,693.23974609375,338.7889709472656,122.41368103027344,535.4621118464187,11.2753330773003,5.096867134770991,1,0,True,False,False,False,3
76561197996678278_vs_76561198253670517_at_115396,de_ancient,115396,76561197996678278,TeSeS,TERRORIST,76561198253670517,BELCHONOKK,CT,tec9,False,0,1347.291748046875,733.4188842773438,126.14022064208984,750.751220703125,871.10986328125,108.67166900634766,612.4741274199786,0.4414037521559423,84.80411008014039,100,0,True,False,False,False,3
76561197996678278_vs_76561198127236290_at_115441,de_ancient,115441,76561197996678278,TeSeS,TERRORIST,76561198127236290,Qikert,CT,tec9,False,0,1324.47265625,790.61669921875,120.45248413085938,763.685302734375,767.5806884765625,121.74974822998047,561.2617896740483,0.6667404153106488,1.021711039711489,100,0,True,False,False,False,3
76561197996678278_vs_76561198845426189_at_116107,de_ancient,116107,76561197996678278,TeSeS,TERRORIST,76561198845426189, alpha,CT,m4a1_silencer,False,0,1303.463623046875,437.63165283203125,127.41242980957031,393.4202575683594,61.00674057006836,152.65475463867188,985.222018912779,3.1283694501957084,4.377933615728051,100,0,True,False,False,False,0
76561198053126645_vs_76561198156778414_at_116323,de_ancient,116323,76561198053126645,NertZ,TERRORIST,76561198156778414,ArtFr0st,CT,m4a1_silencer,True,0,1007.9878540039062,957.94140625,101.56130981445312,139.92062377929688,834.662109375,84.53585815429688,876.9426248233414,3.375875279025409,1.6210801374421278,56,0,True,False,False,False,1
76561198799340122_vs_76561198845426189_at_123998,de_ancient,123998,76561198799340122, degster,TERRORIST,76561198845426189, alpha,CT,ak47,False,0,777.96923828125,-1546.469970703125,-15.197509765625,1101.596923828125,-923.5462646484375,8.371313095092773,702.3704947023142,8.797996361264797,9.890345147849276,100,0,True,False,False,False,1
76561198799340122_vs_76561198156778414_at_123998,de_ancient,123998,76561198799340122, degster,TERRORIST,76561198156778414,ArtFr0st,CT,ak47,True,1,777.96923828125,-1546.469970703125,-15.197509765625,1185.6204833984375,-741.2644653320312,8.602676391601562,902.8299354732487,8.462802705810443,0.3475202589722006,100,0,True,False,False,False,1
76561198053126645_vs_76561198127236290_at_124024,de_ancient,124024,76561198053126645,NertZ,TERRORIST,76561198127236290,Qikert,CT,ak47,True,0,-246.31182861328125,-787.2901000976562,164.03125,1183.3743896484375,-850.2775268554688,3.631856918334961,1440.0340495689788,0.19067356013670433,62.79146876705983,100,0,True,False,False,False,1
76561198799340122_vs_76561198253670517_at_124043,de_ancient,124043,76561198799340122, degster,TERRORIST,76561198253670517,BELCHONOKK,CT,ak47,False,0,777.2529907226562,-1546.2957763671875,-15.42388916015625,1318.7161865234375,-482.876708984375,43.77326202392578,1194.7999029077785,11.288346275392755,1.3543499961898413,86,0,True,False,False,False,1
76561198053126645_vs_76561198288540801_at_124174,de_ancient,124174,76561198053126645,NertZ,TERRORIST,76561198288540801,Patsi,CT,ak47,False,0,-244.4547119140625,-761.5924072265625,164.03125,940.4901733398438,-822.9501953125,14.957391738891602,1195.860432686459,0.8031441128359169,0.2683587805616643,100,0,True,False,False,False,1
76561198160709585_vs_76561198253670517_at_127525,de_ancient,127525,76561198160709585,sjuush,TERRORIST,76561198253670517,BELCHONOKK,CT,m4a1_silencer,False,0,-1974.691162109375,183.51510620117188,72.03125,-1947.9322509765625,1190.720947265625,55.045143127441406,1007.7044077635327,4.24335277677256,3.5476645571455694,77,0,True,False,False,False,1
76561197996678278_vs_76561198845426189_at_130124,de_ancient,130124,76561197996678278,TeSeS,TERRORIST,76561198845426189, alpha,CT,mac10,True,0,1215.224853515625,-3.2965087890625,155.25115966796875,688.923095703125,285.6517028808594,125.24347686767578,601.1531172095978,0.5899872310771863,16.619966351264868,78,0,True,False,False,False,3
76561198057282432_vs_76561198127236290_at_130372,de_ancient,130372,76561198057282432,kyxsan,TERRORIST,76561198127236290,Qikert,CT,m4a1_silencer,False,0,1286.051513671875,-152.04119873046875,127.9272689819336,1223.3681640625,-30.6441650390625,148.03125,138.09638720871135,8.991116752898968,161.28786211642057,96,0,True,False,False,False,3
76561198156778414_vs_76561197996678278_at_131303,de_ancient,131303,76561198156778414,ArtFr0st,CT,76561197996678278,TeSeS,TERRORIST,awp,False,0,-233.3013916015625,772.1155395507812,77.66424560546875,38.16788101196289,789.4197998046875,74.03125,272.0444854308222,3.8693616417484336,6.141519745299633,86,0,True,False,False,False,0
76561198160709585_vs_76561198288540801_at_132509,de_ancient,132509,76561198160709585,sjuush,TERRORIST,76561198288540801,Patsi,CT,m4a1_silencer,True,0,-1047.2864990234375,1025.5770263671875,68.03125,-70.2418212890625,1134.291259765625,70.03125,983.0763382527721,0.7535006093695241,2.409761151145385,77,0,True,False,False,False,0
76561198053126645_vs_76561198156778414_at_132698,de_ancient,132698,76561198053126645,NertZ,TERRORIST,76561198156778414,ArtFr0st,CT,ak47,False,0,-1563.5880126953125,949.0695190429688,56.03125,-1743.16015625,1088.3116455078125,88.109375,229.48536037576005,13.64020716218687,115.15299972235601,100,0,True,False,False,False,0
76561198160709585_vs_76561198127236290_at_137824,de_ancient,137824,76561198160709585,sjuush,TERRORIST,76561198127236290,Qikert,CT,m4a1_silencer,False,0,1159.96875,-919.1882934570312,9.03125,1212.6121826171875,-544.2844848632812,30.536911010742188,379.19215465424446,0.7934075079797114,11.999530331192387,100,0,True,False,False,False,0
76561197996678278_vs_76561198845426189_at_138193,de_ancient,138193,76561197996678278,TeSeS,TERRORIST,76561198845426189, alpha,CT,ak47,False,0,1369.7813720703125,-426.3712158203125,59.928260803222656,1108.2860107421875,-248.535400390625,116.29360961914062,321.2202574446522,4.484713943346061,31.521100403639046,100,0,True,False,False,False,1
76561198053126645_vs_76561198156778414_at_140395,de_ancient,140395,76561198053126645,NertZ,TERRORIST,76561198156778414,ArtFr0st,CT,ak47,False,0,-585.1974487304688,1178.8228759765625,61.547149658203125,-205.0780029296875,951.374267578125,81.03125,443.39969858402935,6.058429057152638,0.8933855846122385,100,0,True,False,False,False,0
76561197996678278_vs_76561198288540801_at_140403,de_ancient,140403,76561197996678278,TeSeS,TERRORIST,76561198288540801,Patsi,CT,ak47,True,0,-1129.6124267578125,-872.0895385742188,34.49546432495117,21.19536590576172,-727.3011474609375,153.1954803466797,1165.9382263481796,10.920320209631734,0.803624590045938,84,0,True,False,False,False,0
76561198053126645_vs_76561198253670517_at_140454,de_ancient,140454,76561198053126645,NertZ,TERRORIST,76561198253670517,BELCHONOKK,CT,ak47,False,0,-554.6172485351562,1219.79248046875,50.00641632080078,-206.38671875,912.1969604492188,80.35723876953125,465.6185973883032,1.4036251396934007,2.8955286796050994,100,0,True,False,False,False,0
76561198156778414_vs_76561197996678278_at_143118,de_ancient,143118,76561198156778414,ArtFr0st,CT,76561197996678278,TeSeS,TERRORIST,awp,False,0,-1433.7550048828125,1281.3292236328125,98.31925964355469,-1945.11669921875,496.79791259765625,129.03125,936.9756596520084,1.1745170946150394,31.704621239902615,100,0,True,False,False,False,3
76561198160709585_vs_76561198845426189_at_144089,de_ancient,144089,76561198160709585,sjuush,TERRORIST,76561198845426189, alpha,CT,ak47,True,0,-1624.1705322265625,624.90869140625,73.03125,-877.3714599609375,1123.5294189453125,71.13389587402344,897.9616273655915,2.253921470768211,7.0679106300975185,17,0,True,False,False,False,2
76561198053126645_vs_76561198288540801_at_145348,de_ancient,145348,76561198053126645,NertZ,TERRORIST,76561198288540801,Patsi,CT,ak47,False,0,-2088.927490234375,1040.955322265625,116.03125,-1413.1927490234375,1136.2869873046875,97.25525665283203,682.6844840515314,2.7006070316689947,1.1345821367084357,100,0,True,False,False,False,2
76561198127236290_vs_76561198053126645_at_145378,de_ancient,145378,76561198127236290,Qikert,CT,76561198053126645,NertZ,TERRORIST,m4a1_silencer,False,0,-1304.8623046875,1216.06298828125,101.19908142089844,-2090.51220703125,1052.181640625,116.03125,802.6972395537009,2.326957691406318,8.999877362838001,100,0,True,False,False,False,2
76561198057282432_vs_76561198253670517_at_145635,de_ancient,145635,76561198057282432,kyxsan,TERRORIST,76561198253670517,BELCHONOKK,CT,m4a1_silencer,True,0,-1266.9794921875,729.8695068359375,56.03125,-1459.2733154296875,270.4263610839844,138.03125,504.76620195447725,1.7914240004742585,1.4610630530066857,27,0,True,False,False,False,0
76561198127236290_vs_76561198057282432_at_146331,de_ancient,146331,76561198127236290,Qikert,CT,76561198057282432,kyxsan,TERRORIST,m4a1_silencer,False,0,-446.63623046875,1581.000244140625,23.031280517578125,-758.4581909179688,1044.505126953125,68.37335205078125,622.1863460695241,1.6912089271683173,6.7726107408906815,100,0,True,False,False,False,1
76561198288540801_vs_76561198053126645_at_148971,de_ancient,148971,76561198288540801,Patsi,CT,76561198053126645,NertZ,TERRORIST,m4a1_silencer,False,0,-312.8218994140625,-417.5426025390625,49.970577239990234,-750.4152221679688,-879.109375,37.357421875,636.1531995102065,8.212203696298682,5.530704331681317,41,0,True,False,False,True,4
76561198057282432_vs_76561198253670517_at_149227,de_ancient,149227,76561198057282432,kyxsan,TERRORIST,76561198253670517,BELCHONOKK,CT,ak47,True,0,-875.8424682617188,-852.1134643554688,37.67881774902344,-562.9382934570312,-868.0101928710938,32.060970306396484,313.35808398314947,5.273198364803333,4.19977865893242,5,0,True,False,False,False,5
76561198127236290_vs_76561197996678278_at_149679,de_ancient,149679,76561198127236290,Qikert,CT,76561197996678278,TeSeS,TERRORIST,m4a1_silencer,False,0,677.3627319335938,-129.73291015625,130.59898376464844,1285.8873291015625,-296.9537353515625,107.92190551757812,631.4896987404178,2.2260216792386096,2.4703348235230393,100,0,True,False,False,False,6
76561198127236290_vs_76561198799340122_at_150302,de_ancient,150302,76561198127236290,Qikert,CT,76561198799340122, degster,TERRORIST,m4a1_silencer,False,0,919.5007934570312,21.038249969482422,130.03125,1345.0482177734375,-447.87786865234375,54.429908752441406,637.7213336905986,1.9916933080723165,2.8838813631739453,60,0,True,False,False,False,1
76561198127236290_vs_76561198057282432_at_151953,de_ancient,151953,76561198127236290,Qikert,CT,76561198057282432,kyxsan,TERRORIST,m4a1_silencer,False,0,595.6942138671875,-299.8304443359375,137.2668914794922,931.7348022460938,-262.4732666015625,131.33143615722656,338.16277943647464,1.9865734961421972,111.46196742438748,60,0,True,False,False,False,1
76561198288540801_vs_76561198160709585_at_152567,de_ancient,152567,76561198288540801,Patsi,CT,76561198160709585,sjuush,TERRORIST,m4a1_silencer,False,0,599.9135131835938,789.9376831054688,114.99606323242188,677.332763671875,149.73638916015625,134.03125,645.1463209619166,2.668272534582413,161.89677385319519,41,0,True,False,False,False,1
76561198053126645_vs_76561198288540801_at_157724,de_ancient,157724,76561198053126645,NertZ,TERRORIST,76561198288540801,Patsi,CT,ak47,True,0,-1197.654541015625,-812.3899536132812,42.930625915527344,-431.849365234375,-839.7342529296875,32.03716278076172,766.3706319383102,0.5868053589949488,4.060172984630854,95,0,True,False,False,True,5
76561198253670517_vs_76561198799340122_at_158045,de_ancient,158045,76561198253670517,BELCHONOKK,CT,76561198799340122, degster,TERRORIST,m4a1_silencer,False,0,-500.04425048828125,-127.7275390625,56.21013259887695,-780.9518432617188,-855.9459838867188,37.753963470458984,780.7379901342497,2.4758871438292496,2.7025353823497924,100,0,True,False,False,False,5
76561198053126645_vs_76561198253670517_at_158104,de_ancient,158104,76561198053126645,NertZ,TERRORIST,76561198253670517,BELCHONOKK,CT,ak47,False,0,-730.2845458984375,-677.2723388671875,32.218048095703125,-492.0999755859375,-124.87445068359375,56.24199295043945,602.0402530819911,6.140283016539114,5.626535483778376,10,0,True,False,False,False,5
76561198057282432_vs_76561198845426189_at_158320,de_ancient,158320,76561198057282432,kyxsan,TERRORIST,76561198845426189, alpha,CT,ak47,True,0,64.77447509765625,-520.2139892578125,172.9137725830078,164.58282470703125,-415.86724853515625,191.70628356933594,145.61286831993846,8.914931108169332,6.143600280468983,46,0,True,False,False,False,5
76561198057282432_vs_76561198127236290_at_159176,de_ancient,159176,76561198057282432,kyxsan,TERRORIST,76561198127236290,Qikert,CT,ak47,False,0,117.66021728515625,-631.9332885742188,165.07508850097656,461.30169677734375,-399.83056640625,189.03125,415.3733714853759,8.568138005140737,7.801450294921965,46,0,True,False,False,False,0
76561198156778414_vs_76561198053126645_at_159392,de_ancient,159392,76561198156778414,ArtFr0st,CT,76561198053126645,NertZ,TERRORIST,awp,False,0,-1313.158447265625,434.33837890625,93.03125762939453,-1957.5848388671875,800.8948364257812,52.03125,742.5160007484611,0.9820519767211987,38.50133078289581,100,0,True,False,False,False,0
76561198057282432_vs_76561198156778414_at_160555,de_ancient,160555,76561198057282432,kyxsan,TERRORIST,76561198156778414,ArtFr0st,CT,ak47,False,0,195.64468383789062,-821.3372192382812,153.03125,-223.1690673828125,-710.208740234375,208.75,436.87421091069353,12.361431728713914,24.412858701319575,46,0,True,False,False,False,1
76561198053126645_vs_76561198288540801_at_165124,de_ancient,165124,76561198053126645,NertZ,TERRORIST,76561198288540801,Patsi,CT,ak47,False,0,-1204.9501953125,-819.4096069335938,43.162437438964844,-84.7301025390625,-718.9645385742188,154.33554077148438,1130.1954374866461,3.6265752688685673,2.20952359620443,70,0,True,False,False,True,5
76561198160709585_vs_76561198127236290_at_167824,de_ancient,167824,76561198160709585,sjuush,TERRORIST,76561198127236290,Qikert,CT,ak47,True,0,1222.3719482421875,-218.0167236328125,112.84385681152344,921.3643188476562,-158.63232421875,123.8093490600586,307.00544273308424,9.435524376067063,10.439552535987579,100,0,True,False,False,False,4
76561198253670517_vs_76561197996678278_at_167854,de_ancient,167854,76561198253670517,BELCHONOKK,CT,76561197996678278,TeSeS,TERRORIST,m4a1_silencer,False,0,674.5960083007812,289.4357604980469,124.56494903564453,1298.5120849609375,-125.8612060546875,130.53125,749.5188042271536,1.5085530037211135,30.728092001400718,60,0,True,False,False,False,4
76561198160709585_vs_76561198845426189_at_167913,de_ancient,167913,76561198160709585,sjuush,TERRORIST,76561198845426189, alpha,CT,ak47,True,0,1031.8653564453125,-263.51171875,124.48565673828125,677.4801635742188,29.17722511291504,134.03125,459.72470146446244,1.1171396982699797,1.7547826459041882,100,0,True,False,False,False,4
76561198160709585_vs_76561198253670517_at_168211,de_ancient,168211,76561198160709585,sjuush,TERRORIST,76561198253670517,BELCHONOKK,CT,m4a1_silencer,False,0,930.060791015625,-144.09771728515625,130.53125,682.53466796875,68.40826416015625,133.76760864257812,326.24905786517695,2.074781295420924,3.1394272232233584,3,0,True,False,False,False,4
76561198053126645_vs_76561198156778414_at_168401,de_ancient,168401,76561198053126645,NertZ,TERRORIST,76561198156778414,ArtFr0st,CT,ak47,False,0,-507.447998046875,725.8760986328125,121.6519775390625,812.1387329101562,900.5037231445312,105.46525573730469,1331.1896775903717,0.1108831907147619,69.9732952527726,70,0,True,False,False,False,4
